Band,Album,Genre,Image URL,Spotify URL,Bandcamp URL,Bandcamp Image URL
Therapy?,Hard Cold Fire,alternative rock / rock,https://i.scdn.co/image/ab67616d0000b27330ecec17885f88422559b68b,https://open.spotify.com/album/5AiJdGeontowGTYZGZAfjl,Not found,Not found
Therapy?,Crooked Timber (Extended Version),alternative rock / rock,https://i.scdn.co/image/ab67616d0000b273c6eab31878bc5a5d98bd95f2,https://open.spotify.com/album/0BinDWF6Ge7zJsaevOrmzF,Not found,Not found
Therapy?,Disquiet (Restless Edition),alternative rock / rock,https://i.scdn.co/image/ab67616d0000b27315d996d0917127bd9e516106,https://open.spotify.com/album/2LtZfV7ujoSELj3gfEuATn,Not found,Not found
Therapy?,CLEAVE,alternative rock / rock,https://i.scdn.co/image/ab67616d0000b27363bcb6e9b94a1d86cedb8cd4,https://open.spotify.com/album/5SHQIpYuDMuDN8rUGcVQRa,Not found,Not found
Therapy?,Disquiet,alternative rock / rock,https://i.scdn.co/image/ab67616d0000b273da530a458e4977582e321182,https://open.spotify.com/album/2Af9jViWe36NsUOOVjBFup,Not found,Not found
Therapy?,One Cure Fits All,alternative rock / rock,https://i.scdn.co/image/ab67616d0000b273ca0f9437a6fcd4024cd20d31,https://open.spotify.com/album/4fIDpwxmrdylN4bClE1jH7,Not found,Not found
Therapy?,Infernal Love (Deluxe Edition),alternative rock / rock,https://i.scdn.co/image/ab67616d0000b2730f3462f422551a38b91c5963,https://open.spotify.com/album/4yN1iipSlxDo3Q5ylAr69m,Not found,Not found
Therapy?,Troublegum (Deluxe Edition),alternative rock / rock,https://i.scdn.co/image/ab67616d0000b273f5da848790c7f1953a749295,https://open.spotify.com/album/0m4frfBRSJlnL1L6vzq4Dj,Not found,Not found
Therapy?,A Brief Crack of Light,alternative rock / rock,https://i.scdn.co/image/ab67616d0000b273ef18812f961b0947b4d42327,https://open.spotify.com/album/2IcKQNCBt3q07Q1aTjtCPl,Not found,Not found
Therapy?,We're Here To The End,alternative rock / rock,https://i.scdn.co/image/ab67616d0000b273cc55b7c29658d97736381143,https://open.spotify.com/album/23QNk1e6NzbsiwAyGAV7Ar,Not found,Not found
Therapy?,Crooked Timber (Deluxe Gold Edition),alternative rock / rock,https://i.scdn.co/image/ab67616d0000b273eeaf130c9063b1bb04dc0175,https://open.spotify.com/album/3ZpxpAmzuqydGTvNtFTPpy,Not found,Not found
Therapy?,Crooked Timber,alternative rock / rock,https://i.scdn.co/image/ab67616d0000b27394a6e552f73bfc3d5ab5b97e,https://open.spotify.com/album/3FrUvr4pgBDG4w06wHEzZn,Not found,Not found
Therapy?,Scopophobia (Live in Belfast),alternative rock / rock,https://i.scdn.co/image/ab67616d0000b2739e7bae89cef1bab1a9153a79,https://open.spotify.com/album/5w1CDYnr2TBkCLbDHXmhnJ,Not found,Not found
Therapy?,High Anxiety,alternative rock / rock,https://i.scdn.co/image/ab67616d0000b273e254e601d8eb315e1854358b,https://open.spotify.com/album/17caUqQeiZYcaYIclrDsFI,Not found,Not found
Therapy?,Shameless,alternative rock / rock,https://i.scdn.co/image/ab67616d0000b273062a92f07c54a03ea23ca600,https://open.spotify.com/album/2tRJ1YaTtZksVxBZM9krzj,Not found,Not found
Therapy?,Suicide Pact - You First,alternative rock / rock,https://i.scdn.co/image/ab67616d0000b273a87407f9866aff4ef892ef92,https://open.spotify.com/album/1sxJcGBKfad81j4RabInOR,Not found,Not found
Therapy?,Semi-Detached,alternative rock / rock,https://i.scdn.co/image/ab67616d0000b273bbe1396b22e971f1903b39e4,https://open.spotify.com/album/0sAtDEuHy2Qm00FY1URJJl,Not found,Not found
Therapy?,Infernal Love,alternative rock / rock,https://i.scdn.co/image/ab67616d0000b27348cc8e369ed46b8bb0aced91,https://open.spotify.com/album/31KNGmbreLRbNfmEXRnXTl,Not found,Not found
Therapy?,Troublegum,alternative rock / rock,https://i.scdn.co/image/ab67616d0000b273e3d402c7ed779591ddccd782,https://open.spotify.com/album/6ub0GyzfrkFZahy42i7pfR,Not found,Not found
Therapy?,Nurse,alternative rock / rock,https://i.scdn.co/image/ab67616d0000b27316271a421aa91e74b6f5ad77,https://open.spotify.com/album/0hCWVATXp9l0GyyTUD7OLn,Not found,Not found
Volbeat,Servant Of The Mind (Deluxe),heavy metal / metal,https://i.scdn.co/image/ab67616d0000b273108d3b26e2c2fd86c6c1b7ec,https://open.spotify.com/album/1ujOfCZxF2d2R5oOfJbxnP,Not found,Not found
Volbeat,"Rewind, Replay, Rebound (Live in Deutschland)",heavy metal / metal,https://i.scdn.co/image/ab67616d0000b2738657a974616cca0510bf6d44,https://open.spotify.com/album/0YmDs7WoVGrVevnmWZMA73,Not found,Not found
Volbeat,"Rewind, Replay, Rebound (Deluxe)",heavy metal / metal,https://i.scdn.co/image/ab67616d0000b2733664886bf7903ba384ec22d4,https://open.spotify.com/album/700dWAqcIsUkNJ1WN1XPT5,Not found,Not found
Volbeat,Let's Boogie! (Live from Telia Parken),heavy metal / metal,https://i.scdn.co/image/ab67616d0000b273135a3f9a95ad400499d07164,https://open.spotify.com/album/7MD30fGABWb74T0kKLUeTt,Not found,Not found
Volbeat,Seal The Deal & Let's Boogie (Deluxe),heavy metal / metal,https://i.scdn.co/image/ab67616d0000b273af770a3e65634b9ed7b00e8c,https://open.spotify.com/album/3v78ZZiv9L2Fb5x5fC8kVC,Not found,Not found
Volbeat,Outlaw Gentlemen & Shady Ladies (Deluxe Version),heavy metal / metal,https://i.scdn.co/image/ab67616d0000b273b02528d256d89a06ea1cbf53,https://open.spotify.com/album/2As7Yojemyny2lQhClYb7l,Not found,Not found
Volbeat,Outlaw Gentlemen & Shady Ladies,heavy metal / metal,https://i.scdn.co/image/ab67616d0000b2733bf8ce7eb3ceb6847ba1ab65,https://open.spotify.com/album/0MNiO7qCmDHphcsefaAjEy,Not found,Not found
Volbeat,Live From Beyond Hell / Above Heaven,heavy metal / metal,https://i.scdn.co/image/ab67616d0000b27390a8dcb3f3f5a8e58cb8219f,https://open.spotify.com/album/4zkQxrL6OSwXg314FlMz8z,Not found,Not found
Volbeat,Beyond Hell / Above Heaven,heavy metal / metal,https://i.scdn.co/image/ab67616d0000b2733a117e13ab1ddc1773b0fab0,https://open.spotify.com/album/3EwdtOKxIBnC8jJwsOvy2K,Not found,Not found
Volbeat,Guitar Gangsters & Cadillac Blood,heavy metal / metal,https://i.scdn.co/image/ab67616d0000b273a4f0f45e94c1a6ff37b76f26,https://open.spotify.com/album/4BzHvHsnYTIEmrhh6zLDmt,Not found,Not found
Volbeat,Rock The Rebel / Metal The Devil,heavy metal / metal,https://i.scdn.co/image/ab67616d0000b2730097053bae8338904e04b121,https://open.spotify.com/album/14MqYITYLVQ8LJcWwvJEcy,Not found,Not found
Volbeat,The Strength / The Sound / The Songs,heavy metal / metal,https://i.scdn.co/image/ab67616d0000b2737ff81e62bb5951258990c97a,https://open.spotify.com/album/3jg1rZalHpRBBUmpNmRwI5,Not found,Not found
Volbeat,Donât Tread On Me,heavy metal / metal,https://i.scdn.co/image/ab67616d0000b27382b2f2c9813c98e15ef2b01b,https://open.spotify.com/album/47nrMiDREuSS7y0eowP7iy,Not found,Not found
Volbeat,16 Dollars,heavy metal / metal,https://i.scdn.co/image/ab67616d0000b273a757203587c92abccd531ee6,https://open.spotify.com/album/6YFe6kSioJUBgjTk0Y8n8g,Not found,Not found
Volbeat,Heaven Nor Hell,heavy metal / metal,https://i.scdn.co/image/ab67616d0000b2734415101faf2f558f63409d44,https://open.spotify.com/album/5SiwsvhiVGzWIyPHpfWCoi,Not found,Not found
Volbeat,Fallen,heavy metal / metal,https://i.scdn.co/image/ab67616d0000b27354f97deb67c23490d7234ef6,https://open.spotify.com/album/4CSCfvNG6J82gx008rfI5u,Not found,Not found
Volbeat,2000's Rock Hits,heavy metal / metal,https://i.scdn.co/image/ab67616d0000b273290d95bba9d679a67b265010,https://open.spotify.com/album/485LROKZChFOie99Ln5MPC,Not found,Not found
Volbeat,The Metallica Blacklist,heavy metal / metal,https://i.scdn.co/image/ab67616d0000b273d6434e58cc398487fb379bfb,https://open.spotify.com/album/7N32mF0BlA3BOhlSyCiHgf,Not found,Not found
Volbeat,2010s Rock For Kids,heavy metal / metal,https://i.scdn.co/image/ab67616d0000b27311aff11dfbf16162b0351036,https://open.spotify.com/album/7b0lLZDRl61QFPMIbhHqTO,Not found,Not found
Volbeat,Rock Party 2021,heavy metal / metal,https://i.scdn.co/image/ab67616d0000b273c7e95fd99b93522db5e9feb1,https://open.spotify.com/album/7B0z2LlKqSgV9DyFLqGsMV,Not found,Not found
Knives,Survival Skills,math rock / post-hardcore,https://i.scdn.co/image/ab67616d0000b2733924d7e575c248e80b1836b4,https://open.spotify.com/album/2fs7EKgO9DTOhfQmfdfnZn,Not found,Not found
Knives,Collapse,math rock / post-hardcore,https://i.scdn.co/image/ab67616d0000b273702481ed8bf99518410c1266,https://open.spotify.com/album/2ZePIby4Qwbfs80QAMAYck,Not found,Not found
Knives,Superiorem Status Spiritualitatis,math rock / post-hardcore,https://i.scdn.co/image/ab67616d0000b273f43fd68726cbf5c44022c0aa,https://open.spotify.com/album/0GHtyF18lE7K5k5mFmOV75,Not found,Not found
Knives,Truth Contrived,math rock / post-hardcore,https://i.scdn.co/image/ab67616d0000b2739939b6bbc0c2f80088c0a3f9,https://open.spotify.com/album/4zX9fbPe6miGUgdBQcgTO4,Not found,Not found
Knives,Beast of Gevaudan,math rock / post-hardcore,https://i.scdn.co/image/ab67616d0000b2734258d6f991347e66a6dac8d9,https://open.spotify.com/album/0qGxCQX5AWtNTmJbnGerVx,Not found,Not found
Knives,The Unknown,math rock / post-hardcore,https://i.scdn.co/image/ab67616d0000b273fd1b8820ba8aa098aa785e3d,https://open.spotify.com/album/6eXLlFOVERWvqEQeVJ4I2a,Not found,Not found
The Machinist,Contempt For Life,sid metal / chiptune / metal,https://i.scdn.co/image/ab67616d0000b2730ef7e38361f4105918efdecd,https://open.spotify.com/album/0HbhC0gAcHf6YQCT3L87YU,Not found,Not found
Dax Riggs,7 Songs For Spiders,singer-songwriter / blues / alternative rock,https://i.scdn.co/image/ab67616d0000b2735c5cd9c5c7173567fe828612,https://open.spotify.com/album/4lzIeoBYz2rx7juW4sgCpB,Not found,Not found
Fishbone,The Essential Fishbone,ska / funk / rock,https://i.scdn.co/image/ab67616d0000b273d832cb8bb0d7d6e3828f37cb,https://open.spotify.com/album/4qxqSaVryqPw0J1NZl5Eqa,Not found,Not found
Fishbone,Crazy Glue,ska / funk / rock,https://i.scdn.co/image/ab67616d0000b27357a67106b6f465fce32cd0d7,https://open.spotify.com/album/1y0IKBrgJhiJnWeQ151lPq,Not found,Not found
Fishbone,Still Stuck in Your Throat,ska / funk / rock,https://i.scdn.co/image/ab67616d0000b273487dfc874dacec046151c678,https://open.spotify.com/album/4JFK8IRutOie6cRqR19XKr,Not found,Not found
Fishbone,Fishbone & The Familyhood Nextperience Presents The Psychotic Friends Nuttwerx,ska / funk / rock,https://i.scdn.co/image/ab67616d0000b2731aae758e6d571142301db478,https://open.spotify.com/album/74V4Nn19XGD3iILWataq8Y,Not found,Not found
Fishbone,Chim Chim's Badass Revenge,ska / funk / rock,https://i.scdn.co/image/ab67616d0000b273ce6e7cc2d9c6fccc75d4fb17,https://open.spotify.com/album/3ZE7pchZfb1fh91u7AO7L0,Not found,Not found
Fishbone,Give A Monkey A Brain And He'll Swear He's The Center Of The Universe,ska / funk / rock,https://i.scdn.co/image/ab67616d0000b2739535832024798c7e3561781a,https://open.spotify.com/album/4T0vZwqyKlrDL25ywFhRyI,Not found,Not found
Fishbone,The Reality Of My Surroundings,ska / funk / rock,https://i.scdn.co/image/ab67616d0000b273640db880b0f73f7d6c10a33d,https://open.spotify.com/album/40M114gHgnKCmUQh2xaTzt,Not found,Not found
Fishbone,Truth And Soul,ska / funk / rock,https://i.scdn.co/image/ab67616d0000b273e55248fe6a5fb0f3e83e9e3e,https://open.spotify.com/album/3fFLTUfssjzN4vipRRfGxZ,Not found,Not found
Fishbone,In Your Face,ska / funk / rock,https://i.scdn.co/image/ab67616d0000b27338cab2cc6b47ca92d3df7eee,https://open.spotify.com/album/4xN5JJ1KJvBAa0fJ15gULa,Not found,Not found
Fishbone,Racist Piece of Shit,ska / funk / rock,https://i.scdn.co/image/ab67616d0000b273f669381f057a15cc67f1e059,https://open.spotify.com/album/0sOTpXAQD3vjHePD24sYUq,Not found,Not found
Fishbone,Growing Up Punk,ska / funk / rock,https://i.scdn.co/image/ab67616d0000b273ead8cad1f514c0cf3d089ef6,https://open.spotify.com/album/5ISguWWUvUl3FG0MX2NJ3k,Not found,Not found
Fishbone,Fishbone,ska / funk / rock,https://i.scdn.co/image/ab67616d0000b273d01a3255861f4ae9295d753d,https://open.spotify.com/album/01HIYrB9w2lem4RvST2WsG,Not found,Not found
Fishbone,Estranged Fruit,ska / funk / rock,https://i.scdn.co/image/ab67616d0000b27363439b45d1226901bd239f9f,https://open.spotify.com/album/5rrfqGMrmebvdA4YdYAn2N,Not found,Not found
Fishbone,Good Times,ska / funk / rock,https://i.scdn.co/image/ab67616d0000b273e71f459d6f0b7fad58bb4ce8,https://open.spotify.com/album/0N4VKJj7FPmaeueGOv25C9,Not found,Not found
Fishbone,Intrinsically Intertwined - EP,ska / funk / rock,https://i.scdn.co/image/ab67616d0000b273358c905d8d1c0c58076d3318,https://open.spotify.com/album/2QKF4mr7klOOC7Rq95TISE,Not found,Not found
Fishbone,Whipper Snapper,ska / funk / rock,https://i.scdn.co/image/ab67616d0000b273b4c033501936be1c412e744e,https://open.spotify.com/album/4Ruohay69tsP87mFlfipsl,Not found,Not found
Fishbone,Bonin' in the Boneyard EP,ska / funk / rock,https://i.scdn.co/image/ab67616d0000b2731ca64b0206b55dbd07927c8a,https://open.spotify.com/album/1UGto2ci371stRnLEzzCFX,Not found,Not found
Fishbone,It's A Wonderful Life (Gonna Have A Good Time),ska / funk / rock,https://i.scdn.co/image/ab67616d0000b2737e2ecd0f71468feb002c7a2f,https://open.spotify.com/album/3G6PAYGbsqS6ohDcfuYicW,Not found,Not found
Fishbone,Fishbone,ska / funk / rock,https://i.scdn.co/image/ab67616d0000b2732ab2505a72be6565e3b15eed,https://open.spotify.com/album/4dN5Fffx4bMjbN2U0boTL9,Not found,Not found
Fishbone,Playlist: The Very Best Of Fishbone,ska / funk / rock,https://i.scdn.co/image/ab67616d0000b27346731454e8f2a3b27bb36ef0,https://open.spotify.com/album/2dCOpmQDImQzcMd9FZ2hV1,Not found,Not found
Angelic Assblast,The Forthcoming Disembowelment,slam death metal / Slamming Brutal Death Metal / death metal,https://i.scdn.co/image/ab67616d0000b273e113289288f9e74056c632f5,https://open.spotify.com/album/5euL9qViXLXsrGIK7KmgqH,https://angelicassblast.bandcamp.com/album/the-forthcoming-disembowelment,https://f4.bcbits.com/img/a3564443473_7.jpg
Wormwood,The Star,Sludge / black metal / melodic black metal,https://i.scdn.co/image/ab67616d0000b2732ed3a87e3ecaca907f81b85b,https://open.spotify.com/album/5LJYblFx6TQQkXpmFnid89,Not found,Not found
Traidor,Holocausto Cotidiano,Sludge / black metal / metal,https://i.scdn.co/image/ab67616d0000b27355bcf7f1f0b32263bc576399,https://open.spotify.com/album/6ldszQC2IjbOUJmhBFFK93,Not found,Not found
Headache,The Head Hurts but the Heart Knows the Truth,Sludge / breakcore / speedcore,https://i.scdn.co/image/ab67616d0000b2737aff06f42c0db5496bf0c2b1,https://open.spotify.com/album/3g16U5C8SE3xYybOaqF94x,https://royalheadache.bandcamp.com/album/royal-headache,https://f4.bcbits.com/img/a0143879319_7.jpg
Slabdragger,Regress,Sludge / doom metal / Doom,https://i.scdn.co/image/ab67616d0000b2734157ba5b1d986c23a08e5351,https://open.spotify.com/album/1upyaXOAIPAbddZX1Qoooz,Not found,Not found
Harvey Milk,Reckoning (Live),Sludge / doom metal / experimental,https://i.scdn.co/image/ab67616d0000b2735df04fd47cf8525ebdf1cd52,https://open.spotify.com/album/5FJE6rqVbMJi4M4QVlOA4v,https://harveymilk.bandcamp.com/album/harvey-milk,https://f4.bcbits.com/img/a0013147229_7.jpg
Neurosis,Neurosis & Jarboe (Remastered),Sludge / doom metal / Post-Metal,https://i.scdn.co/image/ab67616d0000b273a0fe64d80faf9a58b90f7f7a,https://open.spotify.com/album/4OYllqJB6dZzQ1n03lhwg9,Not found,Not found
Neurosis,Pain of Mind (2018 Remaster),Sludge / doom metal / Post-Metal,https://i.scdn.co/image/ab67616d0000b273a4078242fe954f5928538293,https://open.spotify.com/album/79lAZWSleODm7r21KLmt8W,Not found,Not found
Neurosis,The Word as Law (2017 Remastered Edition),Sludge / doom metal / Post-Metal,https://i.scdn.co/image/ab67616d0000b273991d290ea64fd5d699b305a5,https://open.spotify.com/album/7sXfXiH5kWKl9DLYvylVtP,Not found,Not found
Neurosis,Fires Within Fires,Sludge / doom metal / Post-Metal,https://i.scdn.co/image/ab67616d0000b2732e4a6d12b51ec87417d50869,https://open.spotify.com/album/4Lu4kKYJw7Kb88beZWHla9,Not found,Not found
Neurosis,Honor Found in Decay,Sludge / doom metal / Post-Metal,https://i.scdn.co/image/ab67616d0000b27358d37825e2f5692c15c2445e,https://open.spotify.com/album/4zUMz01dftzINc3GizVqkU,Not found,Not found
Neurosis,Sovereign (Reissue),Sludge / doom metal / Post-Metal,https://i.scdn.co/image/ab67616d0000b27319673369289261398850638c,https://open.spotify.com/album/6jAukxJ5OakI6aaO9HTRBg,Not found,Not found
Neurosis,Given to the Rising,Sludge / doom metal / Post-Metal,https://i.scdn.co/image/ab67616d0000b273104d2bc01b8a305dbb911d72,https://open.spotify.com/album/3elPgTmE3fvI0ETPIvtczl,Not found,Not found
Neurosis,The Eye of Every Storm,Sludge / doom metal / Post-Metal,https://i.scdn.co/image/ab67616d0000b27308dbe1ba60449c3bfecb633c,https://open.spotify.com/album/7hQOYyeg2J1n93TkR1EZgJ,Not found,Not found
Neurosis,Official Bootleg. 02. Stockholm. Sweden. 10. 15. 99 (Live),Sludge / doom metal / Post-Metal,https://i.scdn.co/image/ab67616d0000b273a77978a37990af4e3217cc47,https://open.spotify.com/album/4AZZLAmKZ0eRI5DRHIbZiS,Not found,Not found
Neurosis,Official Bootleg.01.Lyon.France.11.02.99 (Live),Sludge / doom metal / Post-Metal,https://i.scdn.co/image/ab67616d0000b2735dbb4a513df26445e9a345fe,https://open.spotify.com/album/2uAOSdK2Td52dnXjXpx2OX,Not found,Not found
Neurosis,A Sun That Never Sets,Sludge / doom metal / Post-Metal,https://i.scdn.co/image/ab67616d0000b273fa68e14ef6d1ac8c69dd6c79,https://open.spotify.com/album/2cdr9bgZKUMUptKSMuC8mP,Not found,Not found
Neurosis,Pain of Mind,Sludge / doom metal / Post-Metal,https://i.scdn.co/image/ab67616d0000b273943a08dc01c00026da3b1dca,https://open.spotify.com/album/0dTOvcMb66tOARp11amE9I,Not found,Not found
Neurosis,Enemy of the Sun,Sludge / doom metal / Post-Metal,https://i.scdn.co/image/ab67616d0000b273a256d2dcce3e76494e5e2b26,https://open.spotify.com/album/6m2JP0jZwIEc5H7mFBl2eM,Not found,Not found
Neurosis,Souls at Zero,Sludge / doom metal / Post-Metal,https://i.scdn.co/image/ab67616d0000b2732f2ee2ac5b0838c5ef5c2a5e,https://open.spotify.com/album/1G8Ci03Sq6171rhx7dyKe2,Not found,Not found
Neurosis,Virus 100,Sludge / doom metal / Post-Metal,https://i.scdn.co/image/ab67616d0000b2738398ca814b28dacf95b2a6f2,https://open.spotify.com/album/32FcTqvg6aHv1NTIxIkuDS,Not found,Not found
Neurosis,The Thing That Ate Floyd,Sludge / doom metal / Post-Metal,https://i.scdn.co/image/ab67616d0000b2733dbe48855dd99d6af337faf1,https://open.spotify.com/album/7spl0hYJBJ0elX3nwJSnZn,Not found,Not found
eyehategod,A History of Nomadic Behavior,Sludge / doom metal / sludge metal,https://i.scdn.co/image/ab67616d0000b2734fc3df3418d0755348634f2b,https://open.spotify.com/album/4N8f1HLq8QRPK4eke6kAwZ,Not found,Not found
eyehategod,Eyehategod,Sludge / doom metal / sludge metal,https://i.scdn.co/image/ab67616d0000b273817405dba15f0ae8c1e00297,https://open.spotify.com/album/7MM97fTFwNhNKzg0RhTUYv,Not found,Not found
eyehategod,Take As Needed for Pain (Remastered Re-issue + Bonus Tracks),Sludge / doom metal / sludge metal,https://i.scdn.co/image/ab67616d0000b273c164d9d52212cbc0fe7d1f5c,https://open.spotify.com/album/0KGUACvQup4NDOhumQGa3V,Not found,Not found
eyehategod,In the Name of the Suffering (remastered Re-issue + Bonus),Sludge / doom metal / sludge metal,https://i.scdn.co/image/ab67616d0000b273a4c92710ca0477fc49fa8384,https://open.spotify.com/album/4q0ZsP3yvtKuRXPjgLpnVK,Not found,Not found
eyehategod,Dopesick (remastered Re-issue + Bonus),Sludge / doom metal / sludge metal,https://i.scdn.co/image/ab67616d0000b273a41034a28b574cd0a9a41ed2,https://open.spotify.com/album/6hQfZWwzteEX6o7M5DdKB6,Not found,Not found
eyehategod,"Preaching the""End-Time""Message",Sludge / doom metal / sludge metal,https://i.scdn.co/image/ab67616d0000b273b8f38cb403df4e8b37ca6125,https://open.spotify.com/album/2iuPW3uW2zjIHnJvftCfMv,Not found,Not found
eyehategod,10 Years of Abuse and Still Broke (Live),Sludge / doom metal / sludge metal,https://i.scdn.co/image/ab67616d0000b273f715f38573121bd7492f2518,https://open.spotify.com/album/2VZw4Rh5NOppHZWDqhC4WO,Not found,Not found
eyehategod,Southern Discomfort (Demos & Rarities),Sludge / doom metal / sludge metal,https://i.scdn.co/image/ab67616d0000b2730ae4288053a84f71df8e9175,https://open.spotify.com/album/0fnLL85e93sGjMEr8Oia3R,Not found,Not found
eyehategod,Confederacy of Ruined Lives,Sludge / doom metal / sludge metal,https://i.scdn.co/image/ab67616d0000b273968ef97c9b7f9cf916fd0e8a,https://open.spotify.com/album/0u1RkMCzzhZS7mNngAKDzX,Not found,Not found
eyehategod,Circle of Nerves,Sludge / doom metal / sludge metal,https://i.scdn.co/image/ab67616d0000b2737788d49892cb9f819e203b7d,https://open.spotify.com/album/08Lv0QMjpU8RpLr2CXPGHA,Not found,Not found
eyehategod,Built Beneath the Lies,Sludge / doom metal / sludge metal,https://i.scdn.co/image/ab67616d0000b2731fbb2bf1aa6b0a6e6e5f786c,https://open.spotify.com/album/01W8Z7N9syoFKPUAdvx0WH,Not found,Not found
eyehategod,Fake What's Yours,Sludge / doom metal / sludge metal,https://i.scdn.co/image/ab67616d0000b273b2d7199d7c6bb067248d3a06,https://open.spotify.com/album/77kBxT3R1ac2zPVxOZY1tf,Not found,Not found
eyehategod,High Risk Trigger,Sludge / doom metal / sludge metal,https://i.scdn.co/image/ab67616d0000b273fae8ba6cc881ba5bfc23767c,https://open.spotify.com/album/4DYI0ITiUsI18nui0YoHSi,Not found,Not found
eyehategod,Gates of Steel,Sludge / doom metal / sludge metal,https://i.scdn.co/image/ab67616d0000b27365c50aab94949c03cec89b38,https://open.spotify.com/album/07GxvfN7Fv33aEINjNuaDR,Not found,Not found
eyehategod,Split 7'',Sludge / doom metal / sludge metal,https://i.scdn.co/image/ab67616d0000b27363b48ab138ca38f000c11e0f,https://open.spotify.com/album/00cr6XHhvplKPr0igEu6dN,Not found,Not found
eyehategod,The Liars Psalm,Sludge / doom metal / sludge metal,https://i.scdn.co/image/ab67616d0000b273d60ebec1ba977a36b2758397,https://open.spotify.com/album/0q6z3QwXVWlJMPQuWLP79q,Not found,Not found
eyehategod,New Orleans Is the New Vietnam,Sludge / doom metal / sludge metal,https://i.scdn.co/image/ab67616d0000b273f282d07d2e217d7cef8c840b,https://open.spotify.com/album/3p9arL3eBsmV2Wkkxkvjrv,Not found,Not found
eyehategod,Gummo (Soundtrack),Sludge / doom metal / sludge metal,https://i.scdn.co/image/ab67616d0000b2734d8983d6ed942a96cec19bbf,https://open.spotify.com/album/2QuPv3kMst5TQd0YvxMIKl,Not found,Not found
eyehategod,Löve Me Förever: A Tribute to Motörhead,Sludge / doom metal / sludge metal,https://i.scdn.co/image/ab67616d0000b273fee6c084237db65d6335a4dd,https://open.spotify.com/album/00MgaUiwhQEt8JGTver1PP,Not found,Not found
melvins,At the Stake: Complete Atlantic Recordings 1993-1996,Sludge / Grunge / Stoner Rock,https://i.scdn.co/image/ab67616d0000b273289c51bb1b72a906039866ae,https://open.spotify.com/album/0BIJcBKwH4hoGJ9E8MWeH8,Not found,Not found
melvins,Tarantula Heart,Sludge / Grunge / Stoner Rock,https://i.scdn.co/image/ab67616d0000b2735cea6e3848e34b8293525557,https://open.spotify.com/album/0mVqcUlS7IJmIR3jFS3N4V,Not found,Not found
melvins,Bad Mood Rising (Standard),Sludge / Grunge / Stoner Rock,https://i.scdn.co/image/ab67616d0000b273afbb5774d3a3dc4f53f11b6e,https://open.spotify.com/album/0gu6pNUImVJghf6S9lUv2V,Not found,Not found
melvins,Five Legged Dog,Sludge / Grunge / Stoner Rock,https://i.scdn.co/image/ab67616d0000b273a0bd7c00a541a8c2bf356d6c,https://open.spotify.com/album/1fEIY2q0MJV9DPiNBJKXiP,Not found,Not found
melvins,Working With God,Sludge / Grunge / Stoner Rock,https://i.scdn.co/image/ab67616d0000b273c71b9480b98a1aac2c6323f9,https://open.spotify.com/album/6BrbRTFQota11jesNmMHx0,Not found,Not found
melvins,Pinkus Abortion Technician,Sludge / Grunge / Stoner Rock,https://i.scdn.co/image/ab67616d0000b27326e8b333fdf844301859544a,https://open.spotify.com/album/74vhkDChp1LSEpFt3qjxkz,Not found,Not found
melvins,A Walk With Love and Death,Sludge / Grunge / Stoner Rock,https://i.scdn.co/image/ab67616d0000b273cfeaf5d62eac58a9bd7e1b71,https://open.spotify.com/album/2NkX4yZdvIuB3m56ZViz1V,Not found,Not found
melvins,Basses Loaded,Sludge / Grunge / Stoner Rock,https://i.scdn.co/image/ab67616d0000b2739554c811818b554cf7942a45,https://open.spotify.com/album/1U0xeWFmMxJeVpHQXl0hFH,Not found,Not found
melvins,The Bulls & the Bees / Electroretard,Sludge / Grunge / Stoner Rock,https://i.scdn.co/image/ab67616d0000b2736cbd2b5ef6e94c3fc2a4189d,https://open.spotify.com/album/79PEriZ72ZLyhHgpLipO9m,Not found,Not found
melvins,Hold It In,Sludge / Grunge / Stoner Rock,https://i.scdn.co/image/ab67616d0000b2736e9382e9bed74154328f6bc2,https://open.spotify.com/album/55s0iuXD5zzgc8AwXIn7u4,Not found,Not found
melvins,Tres Cabrones,Sludge / Grunge / Stoner Rock,https://i.scdn.co/image/ab67616d0000b2735f8cabe5dd8181a95ccd561e,https://open.spotify.com/album/4NKVSkwyyb77f84RQ0JwU6,Not found,Not found
melvins,Everybody Loves Sausages,Sludge / Grunge / Stoner Rock,https://i.scdn.co/image/ab67616d0000b2735563c4f54bab9c1f31fb9553,https://open.spotify.com/album/0Pal3xUgdeR4kNx5Xs5vFL,Not found,Not found
melvins,Freak Puke,Sludge / Grunge / Stoner Rock,https://i.scdn.co/image/ab67616d0000b27309e98961f34ef17561ab2efd,https://open.spotify.com/album/05P6PJGozTVHjyxxumgvK3,Not found,Not found
melvins,Sugar Daddy Live,Sludge / Grunge / Stoner Rock,https://i.scdn.co/image/ab67616d0000b273dd1c8c1071d5afa113b79d30,https://open.spotify.com/album/3hjutEghyHb9UoL1dPdaE6,Not found,Not found
melvins,The Bride Screamed Murder,Sludge / Grunge / Stoner Rock,https://i.scdn.co/image/ab67616d0000b273014124bbbe62ab343524bdad,https://open.spotify.com/album/3lXx4iMlQSmNiqZqRoWS7D,Not found,Not found
